class_code,sale_date,qty,revenue,avg_price,qty_am,qty_noon,qty_pm,disc_avg_price,loss_bar,weekday,is_weekend
1011010801,2020-08-09,73.073,930.362,12.7319529785283,32.162,21.402,19.509,NaN,0.0813097222222222,1,1
1011010101,2020-08-10,210.292,1730.7,8.22998497327526,69.734,41.534,99.024,5,0.102803,2,0
1011010201,2020-08-10,50.7,589.83,11.6337278106509,15.863,13.528,21.309,NaN,0.14142,2,0
1011010402,2020-08-10,30.683,342.8468,11.1738356744777,16.767,6.811,7.105,NaN,0.119747368421053,2,0
1011010501,2020-08-10,47.664,237.186,4.9762084592145,15.052,6.491,26.121,NaN,0.07122,2,0
1011010504,2020-08-10,78.905,783.0778,9.92431151384576,25.458,13.862,39.585,NaN,0.0851533333333334,2,0
1011010801,2020-08-10,36.094,497.3138,13.7782955615892,15.202,7.015,13.877,NaN,0.0813097222222222,2,0
1011010101,2020-08-11,216.713,1614.1096,7.44814385846719,89.964,30.803,95.946,6.02751577050165,0.102803,3,0
1011010201,2020-08-11,56.279,643.296,11.4304802857194,23.266,9.81,23.203,NaN,0.14142,3,0
1011010402,2020-08-11,20.458,248.3272,12.1383908495454,8.114,5.566,6.778,12,0.119747368421053,3,0
1011010501,2020-08-11,33.572,167.394,4.98611938520195,12.718,6.132,14.722,NaN,0.07122,3,0
1011010504,2020-08-11,73.292,747.7902,10.2028898106205,26.845,13.649,32.798,NaN,0.0851533333333334,3,0
1011010801,2020-08-11,40.017,529.7576,13.2383137166704,14.141,7.896,17.98,NaN,0.0813097222222222,3,0
1011010101,2020-08-12,206.877,1561.0814,7.54593985798324,73.07,32.111,101.696,6.06847984458475,0.102803,4,0
1011010201,2020-08-12,50.065,581.3,11.6109058224308,14.353,7.015,28.697,NaN,0.14142,4,0
1011010402,2020-08-12,27.355,311.9464,11.4036337049899,13.458,6.544,7.353,NaN,0.119747368421053,4,0
1011010501,2020-08-12,36.009,244.553,6.79144102863173,9.192,3.946,22.871,NaN,0.07122,4,0
1011010504,2020-08-12,85.166,860.6532,10.105596129911,27.426,13.813,43.927,NaN,0.0851533333333334,4,0
1011010801,2020-08-12,34.195,459.8046,13.4465448164936,14.082,7.49,12.623,NaN,0.0813097222222222,4,0
1011010101,2020-08-13,188.208,1360.5064,7.22873841707048,84.836,40.427,62.945,4.47328244274809,0.102803,5,0
1011010201,2020-08-13,47.468,494.769,10.4232114266453,17.322,10.652,19.494,NaN,0.14142,5,0
1011010402,2020-08-13,19.324,234.1614,12.1176464500104,11.745,3.047,4.532,NaN,0.119747368421053,5,0
1011010501,2020-08-13,31.109,212.742,6.83859976212671,11.85,5.817,13.442,NaN,0.07122,5,0
1011010504,2020-08-13,61.768,613.2288,9.92793679575185,27.311,12.124,22.333,NaN,0.0851533333333334,5,0
1011010801,2020-08-13,35.65,480.5257,13.4789817671809,11.983,7.71,15.957,17.7,0.0813097222222222,5,0
1011010101,2020-08-14,217.758,1606.1536,7.37586495100065,86.646,36.345,94.767,6.04476275738585,0.102803,6,0
1011010201,2020-08-14,58.582,598.541,10.2171486122017,18.256,8.068,32.258,NaN,0.14142,6,0
1011010402,2020-08-14,29.991,253.2994,8.44584708745957,12.961,5.249,11.781,NaN,0.119747368421053,6,0
1011010501,2020-08-14,37.826,276.063,7.29823401892878,13.737,8.49,15.599,NaN,0.07122,6,0
1011010504,2020-08-14,76.489,776.5718,10.1527252284642,24.611,16.759,35.119,NaN,0.0851533333333334,6,0
1011010801,2020-08-14,53.795,583.87,10.8536109303839,19.622,5.881,28.292,NaN,0.0813097222222222,6,0
1011010101,2020-08-15,245.136,1933.717,7.88834361334117,134.719,37.774,72.643,NaN,0.102803,7,1
1011010201,2020-08-15,79.38,680.84,8.57697152935248,55.518,6.291,17.571,NaN,0.14142,7,1
1011010402,2020-08-15,25.642,272.6662,10.6335777240465,16,2.95,6.692,NaN,0.119747368421053,7,1
1011010501,2020-08-15,43.279,318.823,7.36669054275746,16.452,9.258,17.569,NaN,0.07122,7,1
1011010504,2020-08-15,94.285,956.6032,10.1458683777907,42.282,19.447,32.556,NaN,0.0851533333333334,7,1
1011010801,2020-08-15,58.015,658.7176,11.3542635525295,29.571,11.057,17.387,NaN,0.0813097222222222,7,1
1011010101,2020-08-16,241.48,1826.1872,7.56247805201259,141.543,43.197,56.74,NaN,0.102803,1,1
1011010201,2020-08-16,60.231,634.4398,10.5334429114576,26.978,9.625,23.628,NaN,0.14142,1,1
1011010402,2020-08-16,24.454,244.5982,10.0023799787356,18.593,2.535,3.326,NaN,0.119747368421053,1,1
1011010501,2020-08-16,48.366,341.816,7.06727866683207,22.644,8.116,17.606,NaN,0.07122,1,1
1011010504,2020-08-16,95.285,943.0664,9.89732276853649,46.524,17.629,31.132,NaN,0.0851533333333334,1,1
1011010801,2020-08-16,55.093,685.6208,12.4447897192021,35.729,11.397,7.967,NaN,0.0813097222222222,1,1
1011010101,2020-08-17,215.633,1440.412,6.67992375935038,92.642,37.421,85.57,4,0.102803,2,0
1011010201,2020-08-17,51.749,535.147,10.3412046609596,22.361,6.268,23.12,NaN,0.14142,2,0
1011010402,2020-08-17,15.916,172.623,10.8458783613973,6.592,1.434,7.89,NaN,0.119747368421053,2,0
1011010501,2020-08-17,35.014,259.046,7.39835494373679,12.665,5.675,16.674,NaN,0.07122,2,0
1011010504,2020-08-17,72.953,690.9762,9.47152550272093,28.418,13.715,30.82,NaN,0.0851533333333334,2,0
1011010801,2020-08-17,47.418,538.4362,11.3551014382724,16.965,7.53,22.923,NaN,0.0813097222222222,2,0
1011010101,2020-08-18,225.113,1601.7918,7.11550110389005,83.24,43.098,98.775,NaN,0.102803,3,0
1011010201,2020-08-18,55.92,551.62,9.86444921316166,19.546,12.91,23.464,NaN,0.14142,3,0
1011010402,2020-08-18,21.753,208.0406,9.56376591734473,9.146,5.921,6.686,NaN,0.119747368421053,3,0
1011010501,2020-08-18,34.019,259.425,7.62588553455422,10.845,4.704,18.47,NaN,0.07122,3,0
1011010504,2020-08-18,76.92,725.141,9.42721008840354,26.991,14.381,35.548,NaN,0.0851533333333334,3,0
1011010801,2020-08-18,45.716,523.6236,11.4538367311226,17.075,9.059,19.582,NaN,0.0813097222222222,3,0
1011010101,2020-08-19,214.173,1519.7384,7.09584494777586,92.83,43.69,77.653,NaN,0.102803,4,0
1011010201,2020-08-19,64.061,591.306,9.23035856449322,28.648,7.129,28.284,NaN,0.14142,4,0
1011010402,2020-08-19,17.95,188.2404,10.486930362117,9.903,4.203,3.844,NaN,0.119747368421053,4,0
1011010501,2020-08-19,30.347,232.616,7.66520578640393,9.875,5.375,15.097,NaN,0.07122,4,0
1011010504,2020-08-19,80.919,658.47,8.13739665591518,28.779,17.047,35.093,NaN,0.0851533333333334,4,0
1011010801,2020-08-19,50.126,621.4786,12.3983282129035,15.292,8.817,26.017,NaN,0.0813097222222222,4,0
1011010101,2020-08-20,233.532,1683.267,7.2078644468424,81.858,53.654,98.02,NaN,0.102803,5,0
1011010201,2020-08-20,69.587,630.3,9.05772629945248,18.025,16.753,34.809,NaN,0.14142,5,0
1011010402,2020-08-20,22.966,223.0876,9.71382043020117,8.021,4.339,10.606,NaN,0.119747368421053,5,0
1011010501,2020-08-20,37.957,329.806,8.6889374818874,8.487,10.92,18.55,NaN,0.07122,5,0
1011010504,2020-08-20,75.953,633.024,8.33441733703738,24.484,17.817,33.652,NaN,0.0851533333333334,5,0
1011010801,2020-08-20,54.411,608.8122,11.1891382257264,19.735,10.501,24.175,NaN,0.0813097222222222,5,0
1011010101,2020-08-21,207.076,1551.367,7.49177596631189,86.124,46.606,74.346,4.94443412005203,0.102803,6,0
1011010201,2020-08-21,50.062,507.66,10.140625624226,20.847,10.994,18.221,NaN,0.14142,6,0
1011010402,2020-08-21,34.598,251.5688,7.2711948667553,17.688,7.41,9.5,NaN,0.119747368421053,6,0
1011010501,2020-08-21,29.694,247.648,8.34000134707348,7.097,6.917,15.68,NaN,0.07122,6,0
1011010504,2020-08-21,85.198,694.994,8.15739806098735,30.072,18.519,36.607,NaN,0.0851533333333334,6,0
1011010801,2020-08-21,50,608.3198,12.166396,21.97,13.679,14.351,NaN,0.0813097222222222,6,0
1011010101,2020-08-22,273.081,2003.071,7.3350800678187,132.194,56.661,84.226,8,0.102803,7,1
1011010201,2020-08-22,55.886,563.756,10.0876069140751,22.307,20.979,12.6,NaN,0.14142,7,1
1011010402,2020-08-22,42.772,282.6736,6.60884690919293,19.663,16.366,6.743,NaN,0.119747368421053,7,1
1011010501,2020-08-22,30.422,295.327,9.70767865360594,10.781,8.926,10.715,NaN,0.07122,7,1
1011010504,2020-08-22,116.801,959.536,8.21513514439089,46.433,33.103,37.265,NaN,0.0851533333333334,7,1
1011010801,2020-08-22,49.895,627.016,12.5667100911915,25.839,13.395,10.661,NaN,0.0813097222222222,7,1
1011010101,2020-08-23,261.552,1988.1942,7.60152550926776,131.338,58.838,71.376,7.17193787504412,0.102803,1,1
1011010201,2020-08-23,71.556,775.273,10.834493264017,24.032,13.286,34.238,NaN,0.14142,1,1
1011010402,2020-08-23,46.057,309.383,6.71739366437241,35.796,3.539,6.722,NaN,0.119747368421053,1,1
1011010501,2020-08-23,47.316,454.528,9.60622199678756,16.457,10.396,20.463,NaN,0.07122,1,1
1011010504,2020-08-23,93.714,770.576,8.22263482510617,55.392,19.043,19.279,NaN,0.0851533333333334,1,1
1011010801,2020-08-23,55.226,665.1796,12.0446818527505,29.983,14.274,10.969,NaN,0.0813097222222222,1,1
1011010101,2020-08-24,260.694,1777.826,6.81958925023207,129.436,36.45,94.808,NaN,0.102803,2,0
1011010201,2020-08-24,41.784,439.187,10.5108893356309,17.867,4.844,19.073,NaN,0.14142,2,0
1011010402,2020-08-24,20.305,201.1994,9.90885988672741,14.358,0.617,5.33,NaN,0.119747368421053,2,0
1011010501,2020-08-24,26.874,233.149,8.6756344422118,9.479,5.959,11.436,NaN,0.07122,2,0
1011010504,2020-08-24,97.079,760.6728,7.83560605280236,36.498,15.713,44.868,NaN,0.0851533333333334,2,0
1011010801,2020-08-24,39.576,472.2158,11.9318728522337,12.77,7.953,18.853,NaN,0.0813097222222222,2,0
1011010101,2020-08-25,343.427,1911.802,5.56683662030068,112.39,55.177,175.86,2.8,0.102803,3,0
1011010201,2020-08-25,47.761,527.521,11.0450158078767,17.893,5.342,24.526,NaN,0.14142,3,0
1011010402,2020-08-25,20.062,213.2984,10.6319609211445,13.243,2.094,4.725,NaN,0.119747368421053,3,0
1011010501,2020-08-25,23.272,230.431,9.90164145754555,7.083,4.477,11.712,NaN,0.07122,3,0
1011010504,2020-08-25,107.213,839.8614,7.83357801759115,41.108,21.946,44.159,5.6,0.0851533333333334,3,0
1011010801,2020-08-25,54.488,627.6222,11.518539861988,22.393,11.198,20.897,NaN,0.0813097222222222,3,0
1011010101,2020-08-26,241.686,1632.57,6.7549216752315,98.276,39.417,103.993,7,0.102803,4,0
1011010201,2020-08-26,82.544,915.261,11.0881590424501,35.378,12.225,34.941,11,0.14142,4,0
1011010402,2020-08-26,18.95,196.0036,10.3431978891821,8.099,3.778,7.073,NaN,0.119747368421053,4,0
1011010501,2020-08-26,30.722,304.665,9.91683484148168,8.219,11.47,11.033,NaN,0.07122,4,0
1011010504,2020-08-26,82.32,644.126,7.82465986394558,26.542,12.77,43.008,NaN,0.0851533333333334,4,0
1011010801,2020-08-26,42.811,605.6674,14.147471444255,14.3,9.996,18.515,NaN,0.0813097222222222,4,0
1011010101,2020-08-27,199.007,1573.879,7.9086615043692,74.009,33.088,91.91,NaN,0.102803,5,0
1011010201,2020-08-27,92.506,935.528,10.1131602274447,27.017,14.817,50.672,8.45036501843907,0.14142,5,0
1011010402,2020-08-27,19.487,240.0828,12.3201518961359,8.767,4.86,5.86,NaN,0.119747368421053,5,0
1011010501,2020-08-27,19.129,191.572,10.014742014742,3.799,7.543,7.787,NaN,0.07122,5,0
1011010504,2020-08-27,89.92,709.0152,7.88495551601423,24.84,17.848,47.232,NaN,0.0851533333333334,5,0
1011010801,2020-08-27,50.458,600.5288,11.9015577311824,15.729,10.242,24.487,3.5,0.0813097222222222,5,0
1011010101,2020-08-28,195.032,1479.211,7.58445280774437,86.633,30.155,78.244,NaN,0.102803,6,0
1011010201,2020-08-28,39.93,387.056,9.69336338592537,21.906,2.958,15.066,NaN,0.14142,6,0
1011010402,2020-08-28,20.997,258.9204,12.3313044720674,14.868,2.504,3.625,NaN,0.119747368421053,6,0
1011010501,2020-08-28,24.597,259.176,10.5368947432614,9.143,2.996,12.458,NaN,0.07122,6,0
1011010504,2020-08-28,156.11,993.381,6.36333995259753,48.861,30.718,76.531,NaN,0.0851533333333334,6,0
1011010801,2020-08-28,55.659,652.1884,11.717573078927,21.039,6.307,28.313,NaN,0.0813097222222222,6,0
1011010101,2020-08-29,267.031,2101.76,7.87084645602945,130.063,46.285,90.683,NaN,0.102803,7,1
1011010201,2020-08-29,56.803,583.74,10.2765698994771,15.578,8.302,32.923,NaN,0.14142,7,1
1011010402,2020-08-29,65.814,544.4688,8.27284164463488,47.341,8.736,9.737,NaN,0.119747368421053,7,1
1011010501,2020-08-29,30.675,324.78,10.5877750611247,18.069,5.583,7.023,NaN,0.07122,7,1
1011010504,2020-08-29,145.627,945.657,6.49369279048528,61.42,28.757,55.45,NaN,0.0851533333333334,7,1
1011010801,2020-08-29,62.431,728.2266,11.6645032115455,25.266,10.263,26.902,NaN,0.0813097222222222,7,1
1011010101,2020-08-30,266.387,2080.0218,7.80827067386922,130.679,76.981,58.727,8,0.102803,1,1
1011010201,2020-08-30,80.779,815.7,10.097921489496,28.196,12.728,39.855,NaN,0.14142,1,1
1011010402,2020-08-30,30.005,286.332,9.54280953174471,21.573,3.84,4.592,NaN,0.119747368421053,1,1
1011010501,2020-08-30,21.641,219.287,10.1329421006423,10.227,5.334,6.08,NaN,0.07122,1,1
1011010504,2020-08-30,155.811,1023.816,6.57088395556155,66.171,33.983,55.657,NaN,0.0851533333333334,1,1
1011010801,2020-08-30,73.195,761.0296,10.3972894323383,32.819,14.274,26.102,NaN,0.0813097222222222,1,1
1011010101,2020-08-31,224.882,1721.1058,7.65337287999929,96.77,39.022,89.09,NaN,0.102803,2,0
1011010201,2020-08-31,54.722,546.932,9.99473703446512,16.63,13.559,24.533,NaN,0.14142,2,0
1011010402,2020-08-31,52.949,449.968,8.49813971935258,33.619,10.595,8.735,NaN,0.119747368421053,2,0
1011010501,2020-08-31,15.943,157.332,9.86840619707709,4.957,2.397,8.589,NaN,0.07122,2,0
1011010504,2020-08-31,117.965,790.7804,6.70351714491587,40.914,24.334,52.717,NaN,0.0851533333333334,2,0
1011010801,2020-08-31,44.776,605.2586,13.517478113275,18.261,9.459,17.056,NaN,0.0813097222222222,2,0
1011010101,2020-09-01,191.655,1444.873,7.53892671727844,81.564,34.349,75.742,4,0.102803,3,0
1011010201,2020-09-01,55.858,566.672,10.1448673421891,21.782,9.964,24.112,NaN,0.14142,3,0
1011010402,2020-09-01,47.658,411.3492,8.63127281883419,29.022,7.131,11.505,NaN,0.119747368421053,3,0
1011010501,2020-09-01,26.329,263.517,10.0086216719207,6.369,8.386,11.574,NaN,0.07122,3,0
1011010504,2020-09-01,102.504,684.0116,6.67302349176618,41.847,20.994,39.663,NaN,0.0851533333333334,3,0
1011010801,2020-09-01,47.282,585.404,12.381117550019,16.69,9.501,21.091,NaN,0.0813097222222222,3,0
1011010101,2020-09-02,179.819,1354.1118,7.53041558456003,67.852,37.247,74.72,NaN,0.102803,4,0
1011010201,2020-09-02,38.716,393.956,10.1755346626718,17.937,5.263,15.516,NaN,0.14142,4,0
1011010402,2020-09-02,17.941,154.654,8.62014380469316,8.845,2.616,6.48,NaN,0.119747368421053,4,0
1011010501,2020-09-02,13.873,138.294,9.9685720464211,5.41,2.979,5.484,NaN,0.07122,4,0
1011010504,2020-09-02,83.969,559.7978,6.66671986090105,19.923,14.217,49.829,NaN,0.0851533333333334,4,0
1011010801,2020-09-02,51.011,550.8762,10.799164886005,15.848,9.164,25.999,NaN,0.0813097222222222,4,0
1011010101,2020-09-03,193.463,1344.2868,6.94854726743615,78.928,33.583,80.952,6.08204829114662,0.102803,5,0
1011010201,2020-09-03,38.893,386.36,9.9339212711799,18.208,4.193,16.492,NaN,0.14142,5,0
1011010402,2020-09-03,15.996,133.144,8.32358089522381,8.878,5.753,1.365,NaN,0.119747368421053,5,0
1011010501,2020-09-03,14.172,141.414,9.97840812870449,3.049,3.645,7.478,NaN,0.07122,5,0
1011010504,2020-09-03,87.119,591.0916,6.7848758594566,37.458,16.363,33.298,NaN,0.0851533333333334,5,0
1011010801,2020-09-03,48.163,514.7058,10.6867470880136,17.862,6.904,23.397,NaN,0.0813097222222222,5,0
1011010101,2020-09-04,176.316,1276.8378,7.24175797999047,69.149,27.556,79.611,NaN,0.102803,6,0
1011010201,2020-09-04,46.612,460.088,9.87059126405217,16.012,10.155,20.445,NaN,0.14142,6,0
1011010402,2020-09-04,16.635,146.936,8.83294259092275,10.591,2.252,3.792,NaN,0.119747368421053,6,0
1011010501,2020-09-04,20.233,186.4,9.21267236692532,7.923,2.835,9.475,NaN,0.07122,6,0
1011010504,2020-09-04,91.579,616.0522,6.72700291551557,23.953,23.95,43.676,NaN,0.0851533333333334,6,0
1011010801,2020-09-04,54.43,638.4452,11.7296564394635,19.479,8.916,26.035,NaN,0.0813097222222222,6,0
1011010101,2020-09-05,249.559,1875.2994,7.51445309526004,101.473,42.998,105.088,7.33550113192015,0.102803,7,1
1011010201,2020-09-05,57.828,582.46,10.0722833229577,21.104,14.917,21.807,NaN,0.14142,7,1
1011010402,2020-09-05,42.554,331.0884,7.78042957183814,29.45,7.009,6.095,NaN,0.119747368421053,7,1
1011010501,2020-09-05,33.731,325.696,9.6556876463787,14.162,2.104,17.465,NaN,0.07122,7,1
1011010504,2020-09-05,110.439,789.6522,7.15012088121044,44.458,22.793,43.188,NaN,0.0851533333333334,7,1
1011010801,2020-09-05,62.594,733.1446,11.7126977026552,27.943,7.22,27.431,NaN,0.0813097222222222,7,1
1011010101,2020-09-06,276.111,2156.9974,7.81206616179725,122.167,62.965,90.979,8,0.102803,1,1
1011010201,2020-09-06,53.202,592.318,11.1333784444194,29.119,10.086,13.997,NaN,0.14142,1,1
1011010402,2020-09-06,46.963,357.958,7.62212805825863,35.732,5.778,5.453,7,0.119747368421053,1,1
1011010501,2020-09-06,33.397,331.628,9.92987394077312,16.154,4.226,13.017,NaN,0.07122,1,1
1011010504,2020-09-06,126.5,1095.6204,8.66103083003952,55.012,25.951,45.537,NaN,0.0851533333333334,1,1
1011010801,2020-09-06,78.472,845.633,10.776238658375,35.016,23.747,19.709,NaN,0.0813097222222222,1,1
1011010101,2020-09-07,148.221,1164.2198,7.85462114005438,65.826,29.252,53.143,6.51683098591549,0.102803,2,0
1011010201,2020-09-07,26.257,293.354,11.1724111665461,11.868,4.51,9.879,NaN,0.14142,2,0
1011010402,2020-09-07,38.926,299.6072,7.69684015824899,16.682,11.996,10.248,5.6,0.119747368421053,2,0
1011010501,2020-09-07,17.365,166.346,9.57938381802476,6.906,1.842,8.617,NaN,0.07122,2,0
1011010504,2020-09-07,56.473,496.2668,8.78768260938856,22.283,13.96,20.23,NaN,0.0851533333333334,2,0
1011010801,2020-09-07,41.804,490.5716,11.7350397091187,14.291,10.041,17.472,NaN,0.0813097222222222,2,0
1011010101,2020-09-08,158.329,1168.783,7.38198940181521,62.701,32.805,62.823,6.31356728378005,0.102803,3,0
1011010201,2020-09-08,33.239,371.65,11.1811426336532,13.096,6.413,13.73,NaN,0.14142,3,0
1011010402,2020-09-08,19.127,153.016,8,8.888,3.759,6.48,NaN,0.119747368421053,3,0
1011010501,2020-09-08,20.623,199.116,9.65504533772972,3.972,2.334,14.317,NaN,0.07122,3,0
1011010504,2020-09-08,50.259,444.6856,8.84787998169482,22.797,6.743,20.719,NaN,0.0851533333333334,3,0
1011010801,2020-09-08,32.389,446.3426,13.7806848003952,13.918,8.268,10.203,NaN,0.0813097222222222,3,0
1011010101,2020-09-09,131.492,980.7452,7.45859215769781,43.803,24.955,62.734,6,0.102803,4,0
1011010201,2020-09-09,32.73,363.64,11.1102963641919,15.478,4.629,12.623,NaN,0.14142,4,0
1011010402,2020-09-09,12.161,102.436,8.42332045062084,5.62,4.223,2.318,NaN,0.119747368421053,4,0
1011010501,2020-09-09,12.041,105.454,8.75791047255211,5.861,2.299,3.881,NaN,0.07122,4,0
1011010504,2020-09-09,39.795,359.266,9.02791808016082,12.876,11.216,15.703,NaN,0.0851533333333334,4,0
1011010801,2020-09-09,33.45,416.389,12.4481016442451,10.199,5.799,17.452,NaN,0.0813097222222222,4,0
1011010101,2020-09-10,119.919,852.5874,7.10969404347935,55.451,28.153,36.315,NaN,0.102803,5,0
1011010201,2020-09-10,57.319,660.568,11.5244159877179,23.053,13.473,20.793,10,0.14142,5,0
1011010402,2020-09-10,14.492,120.616,8.32293679271322,10.745,2.417,1.33,NaN,0.119747368421053,5,0
1011010501,2020-09-10,16.916,154.97,9.16114920785055,5.322,2.818,8.776,NaN,0.07122,5,0
1011010504,2020-09-10,49.321,504.621,10.2313618945277,17.814,7.541,23.966,NaN,0.0851533333333334,5,0
1011010801,2020-09-10,35.789,442.8454,12.3737852412753,15.544,6.566,13.679,NaN,0.0813097222222222,5,0
1011010101,2020-09-11,151.957,1064.8528,7.00759293747573,68.16,35.033,48.764,NaN,0.102803,6,0
1011010201,2020-09-11,31.538,290.536,9.21225188661297,13.747,8.524,9.267,7,0.14142,6,0
1011010402,2020-09-11,13.364,110.776,8.2891349895241,9.178,2.068,2.118,NaN,0.119747368421053,6,0
1011010501,2020-09-11,22.019,166.367,7.55561106317271,7.262,3.823,10.934,10,0.07122,6,0
1011010504,2020-09-11,50.22,518.5636,10.3258383114297,19.755,12.414,18.051,NaN,0.0851533333333334,6,0
1011010801,2020-09-11,48.467,584.8806,12.067604762003,16.612,11.668,20.187,NaN,0.0813097222222222,6,0
1011010101,2020-09-12,231.884,1696.1298,7.3145615911404,123.14,38.579,70.165,8,0.102803,7,1
1011010201,2020-09-12,43.337,451.515,10.4186953411634,25.446,6.584,11.307,NaN,0.14142,7,1
1011010402,2020-09-12,16.957,135.656,8,7.708,5.902,3.347,NaN,0.119747368421053,7,1
1011010501,2020-09-12,21.411,191.94,8.96455093176405,9.216,3.698,8.497,NaN,0.07122,7,1
1011010504,2020-09-12,74.51,801.8314,10.7613931015971,33.187,12.232,29.091,NaN,0.0851533333333334,7,1
1011010801,2020-09-12,73.173,794.115,10.8525685703743,30.498,11.3,31.375,NaN,0.0813097222222222,7,1
1011010101,2020-09-13,263.345,1810.301,6.87425620383907,141.946,57.052,64.347,12,0.102803,1,1
1011010201,2020-09-13,41.704,419.798,10.0661327450604,18.7,12.395,10.609,NaN,0.14142,1,1
1011010402,2020-09-13,18.739,159.268,8.49927957735205,17.352,0.761,0.626,NaN,0.119747368421053,1,1
1011010501,2020-09-13,28.737,281.08,9.78111841876327,12.543,7.09,9.104,NaN,0.07122,1,1
1011010504,2020-09-13,83.723,890.1392,10.6319553766587,38.451,20.297,24.975,NaN,0.0851533333333334,1,1
