日期,单品编码,批发价格(元/千克)
44040,106956146480197,2
44041,102900005115779,6.15
44041,102900005115786,3.43
44041,102900005115793,9.26
44041,102900005115823,5
44041,102900005115908,4.53
44041,102900005115946,4.3099999999999996
44041,102900005115960,2
44041,102900005115984,4.6900000000000004
44041,102900005116226,4.79
44041,102900005116233,11.08
44041,102900005116257,5.57
44041,102900005116509,4.1900000000000004
44041,102900005116530,12
44041,102900005116547,5.35
44041,102900005116714,9.43
44041,102900005116899,7.4
44041,102900005116912,7.87
44041,102900005116943,16.34
44041,102900005117056,6.6
44041,102900005117209,10.33
44041,102900005118824,6.39
44041,102900005118831,4.08
44041,102900005119944,9.9600000000000009
44041,102900005119975,3.6
44041,102900005123880,5.41
44041,102900005125808,10.83
44041,102900005125815,5.66
44041,102900011000328,4.72
44041,102900011001219,10.87
44041,102900011001806,3.41
44041,102900011008522,5.17
44041,102900011009444,4.4400000000000004
44041,102900011009970,4.47
44041,102900051004294,6.5
44041,102900051010455,4.6900000000000004
44041,106956146480197,2.0099999999999998
44042,102900005115779,6.15
44042,102900005115786,3.52
44042,102900005115793,9.34
44042,102900005115823,5
44042,102900005115908,4.51
44042,102900005115960,2
44042,102900005115984,4.6900000000000004
44042,102900005116219,8.43
44042,102900005116226,4.82
44042,102900005116233,11.07
44042,102900005116257,5.57
44042,102900005116509,4.12
44042,102900005116530,12.16
44042,102900005116547,5.32
44042,102900005116714,9.42
44042,102900005116899,7.4
44042,102900005116912,7.88
44042,102900005116943,15.72
44042,102900005117056,6.54
44042,102900005117209,11.51
44042,102900005118824,7.11
44042,102900005118831,4.07
44042,102900005119944,9.9600000000000009
44042,102900005119975,3.6
44042,102900005123880,3.69
44042,102900005125808,9.91
44042,102900005125815,5.44
44042,102900011000328,5.09
44042,102900011001219,10.26
44042,102900011001806,3.41
44042,102900011008522,5.28
44042,102900011009444,4.47
44042,102900011009970,4.53
44042,102900051004294,6.74
44042,102900051010455,4.6900000000000004
44042,106956146480197,2.06
44043,102900005115762,4.38
44043,102900005115779,6.15
44043,102900005115786,3.65
44043,102900005115793,9.2799999999999994
44043,102900005115823,5
44043,102900005115908,4.51
44043,102900005115946,4.25
44043,102900005115960,2
44043,102900005115984,4.6900000000000004
44043,102900005116226,4.92
44043,102900005116233,11.54
44043,102900005116257,5.57
44043,102900005116509,4.03
44043,102900005116530,12.6
44043,102900005116547,5.3
44043,102900005116714,9.42
44043,102900005116899,7.54
44043,102900005116912,7.82
44043,102900005116943,15.31
44043,102900005117056,6.54
44043,102900005117209,11.57
44043,102900005118824,7.22
44043,102900005118831,4.04
44043,102900005119944,10.01
44043,102900005119975,3.6
44043,102900005123880,3.69
44043,102900005125808,7.46
44043,102900005125815,5.42
44043,102900011000328,5.12
44043,102900011001219,10.34
44043,102900011001806,3.37
44043,102900011008522,5.28
44043,102900011009444,4.45
44043,102900011009970,4.6399999999999997
44043,102900051004294,6.92
44043,102900051010455,4.6900000000000004
44043,106956146480197,2.08
44044,102900005115762,4.78
44044,102900005115779,6.15
44044,102900005115786,3.64
44044,102900005115793,9.2200000000000006
44044,102900005115823,4.99
44044,102900005115908,4.5199999999999996
44044,102900005115946,4.72
44044,102900005115960,2
44044,102900005115984,4.6900000000000004
44044,102900005116219,8.43
44044,102900005116226,4.8899999999999997
44044,102900005116233,12.62
44044,102900005116257,4.8099999999999996
44044,102900005116509,4.03
44044,102900005116530,12.6
44044,102900005116547,5.33
44044,102900005116714,9.43
44044,102900005116899,7.6
44044,102900005116912,7.8
44044,102900005116943,14.37
44044,102900005117056,6.55
44044,102900005117209,12.29
44044,102900005118824,7.23
44044,102900005118831,4.0199999999999996
44044,102900005119944,9.9499999999999993
44044,102900005119975,3.68
44044,102900005123880,6.44
44044,102900005125808,6.44
44044,102900005125815,5.41
44044,102900011000328,4.99
44044,102900011001219,10.81
44044,102900011001806,3.37
44044,102900011006689,3.83
44044,102900011008522,5.28
44044,102900011009444,4.45
44044,102900011009970,5.07
44044,102900051004294,6.81
44044,102900051010455,4.6900000000000004
44044,106956146480197,2.08
44045,102900005115762,5.48
44045,102900005115779,6.33
44045,102900005115786,4.3499999999999996
44045,102900005115793,9.2100000000000009
44045,102900005115823,4.97
44045,102900005115908,4.43
44045,102900005115946,5.74
44045,102900005115960,2
44045,102900005115984,4.6900000000000004
44045,102900005116219,8.44
44045,102900005116226,4.8099999999999996
44045,102900005116233,12.68
44045,102900005116257,4.53
44045,102900005116509,3.71
44045,102900005116530,12.6
44045,102900005116547,5.34
44045,102900005116714,9.42
44045,102900005116790,4.0199999999999996
44045,102900005116899,7.51
44045,102900005116912,7.79
44045,102900005116943,11.2
44045,102900005117056,6.38
44045,102900005117209,10.199999999999999
44045,102900005118817,10.66
44045,102900005118824,7.23
44045,102900005118831,4.04
44045,102900005119944,9.93
44045,102900005119975,3.72
44045,102900005123880,8.39
44045,102900005125808,5.95
44045,102900005125815,5.43
44045,102900011000328,4.22
44045,102900011001219,11.08
44045,102900011001806,3.37
44045,102900011006689,4.1399999999999997
44045,102900011006948,11
44045,102900011008522,5.28
44045,102900011009444,4.4400000000000004
44045,102900011009970,5.33
44045,102900011011546,2.12
44045,102900051000944,22
44045,102900051004294,6.24
44045,102900051010455,4.6900000000000004
44045,106956146480197,2.0499999999999998
44046,102900005115762,5.61
44046,102900005115779,7.7
44046,102900005115786,3.99
44046,102900005115793,9.2200000000000006
44046,102900005115823,4.97
44046,102900005115908,4.4000000000000004
44046,102900005115946,5.48
44046,102900005115960,2
44046,102900005115984,4.6900000000000004
44046,102900005116219,9.5299999999999994
44046,102900005116226,4.83
44046,102900005116233,12.21
44046,102900005116257,3.83
44046,102900005116509,3.61
44046,102900005116530,12.6
44046,102900005116547,5.4
44046,102900005116714,8.94
44046,102900005116790,4.0199999999999996
44046,102900005116899,7.31
44046,102900005116912,7.82
44046,102900005116943,11.21
44046,102900005117056,5.9
44046,102900005117209,10.15
44046,102900005118817,10.54
44046,102900005118824,7.23
44046,102900005118831,4.12
44046,102900005119944,9.9499999999999993
44046,102900005119975,3.61
44046,102900005123880,4.09
44046,102900005125808,5.93
44046,102900005125815,5.47
44046,102900011000328,5.21
44046,102900011001219,10.57
44046,102900011001806,3.34
44046,102900011006948,11.05
44046,102900011008522,5.28
44046,102900011009444,4.43
44046,102900011009970,5.13
44046,102900011011546,2.14
44046,102900051000944,22
44046,102900051004294,6.11
44046,102900051010455,4.6900000000000004
44046,106956146480197,2.0499999999999998
44047,102900005115762,4.21
44047,102900005115779,8.08
44047,102900005115786,2.97
44047,102900005115793,9.24
44047,102900005115823,4.6900000000000004
44047,102900005115908,4.55
44047,102900005115946,4.2
44047,102900005115960,2
44047,102900005115984,5
44047,102900005116226,4.72
44047,102900005116257,4.49
44047,102900005116509,3.22
44047,102900005116530,13
44047,102900005116547,5.36
44047,102900005116714,8.76
44047,102900005116790,4.0199999999999996
44047,102900005116899,7.2
44047,102900005116912,7.82
44047,102900005116943,11.69
44047,102900005117056,6.01
44047,102900005117209,10.3
44047,102900005118824,6.86
44047,102900005118831,4.07
44047,102900005119944,9.9700000000000006
44047,102900005119975,3.6
44047,102900005123880,3.44
44047,102900005125808,6.08
44047,102900005125815,5.51
44047,102900011000175,4.7
44047,102900011000328,5.18
44047,102900011001219,9.6300000000000008
44047,102900011001806,3.34
44047,102900011006689,4.2699999999999996
44047,102900011006948,11.02
44047,102900011008522,4.6500000000000004
44047,102900011009444,3.6
44047,102900011009970,4.83
44047,102900011011546,2.11
44047,102900051000944,22
44047,102900051004294,6.23
44047,102900051010455,4.6900000000000004
44048,102900005115762,4.21
44048,102900005115779,8.08
44048,102900005115786,2.97
44048,102900005115793,9.25
44048,102900005115823,5.46
44048,102900005115908,4.5599999999999996
44048,102900005115946,4.2
44048,102900005115960,2
44048,102900005115984,5
44048,102900005116219,12.94
44048,102900005116226,4.7300000000000004
44048,102900005116233,13.81
44048,102900005116257,4.72
44048,102900005116509,3.07
44048,102900005116530,13
44048,102900005116547,5.38
44048,102900005116714,8.6300000000000008
44048,102900005116790,4.0199999999999996
44048,102900005116899,7.2
44048,102900005116912,7.82
44048,102900005116943,10.15
44048,102900005117056,6.06
44048,102900005118817,10.28
44048,102900005118824,6.85
44048,102900005118831,4.09
44048,102900005119944,9.9700000000000006
44048,102900005119975,3.6
44048,102900005125808,6.03
44048,102900005125815,5.46
44048,102900011000175,4.71
44048,102900011000328,5.21
44048,102900011006689,4.26
44048,102900011006948,11.02
44048,102900011008522,5.95
44048,102900011009444,4.12
44048,102900011009970,4.8099999999999996
44048,102900011011546,2.12
44048,102900051000944,22
44048,102900051004294,6.35
44048,102900051010455,4.6900000000000004
44048,106956146480197,2.0699999999999998
44049,102900005115762,4.26
44049,102900005115779,7.61
44049,102900005115786,2.97
44049,102900005115793,9.25
44049,102900005115823,5.0199999999999996
44049,102900005115908,4.53
44049,102900005115946,4.2
44049,102900005115960,2
44049,102900005115984,5.16
44049,102900005116219,12.29
44049,102900005116226,4.79
44049,102900005116233,14.12
44049,102900005116257,4.9800000000000004
44049,102900005116509,3.03
44049,102900005116530,13
44049,102900005116547,5.35
44049,102900005116714,8.56
44049,102900005116790,4.0199999999999996
44049,102900005116899,7.2
44049,102900005116912,7.8
44049,102900005116943,9.15
44049,102900005117056,6.08
44049,102900005117209,10.3
44049,102900005118824,6.46
44049,102900005118831,4.0599999999999996
44049,102900005119944,9.98
44049,102900005119975,3.6
44049,102900005123880,3.2
44049,102900005125808,7.58
44049,102900005125815,5.36
44049,102900011000175,4.71
44049,102900011000328,5.2
44049,102900011001219,9.41
44049,102900011001806,3.34
44049,102900011006689,4.25
44049,102900011006948,11.02
44049,102900011008522,5
44049,102900011009444,4.18
44049,102900011009970,4.8
44049,102900011011546,2.1
44049,102900051000944,22
44049,102900051004294,5.14
44049,102900051010455,4.6900000000000004
44049,106956146480197,2.08
44050,102900005115762,4.0199999999999996
44050,102900005115779,7.24
44050,102900005115786,2.97
44050,102900005115793,9.19
44050,102900005115823,4.6900000000000004
44050,102900005115908,4.59
44050,102900005115960,2
44050,102900005115984,5.31
44050,102900005116226,4.76
44050,102900005116233,12.72
44050,102900005116257,3.74
44050,102900005116509,3.17
44050,102900005116530,13
44050,102900005116547,5.38
44050,102900005116714,8.59
44050,102900005116790,4.0199999999999996
44050,102900005116899,7.2
44050,102900005116943,9.48
44050,102900005117056,6.25
44050,102900005117209,12.37
44050,102900005118817,10.28
44050,102900005118824,6.33
44050,102900005118831,4.0999999999999996
44050,102900005119944,9.9600000000000009
44050,102900005119975,3.6
44050,102900005123880,2.99
44050,102900005125808,6.14
44050,102900005125815,5.17
44050,102900011000175,4.6900000000000004
44050,102900011000328,5.26
44050,102900011001219,8.5500000000000007
44050,102900011001806,3.34
44050,102900011001813,1.73
44050,102900011006689,4.2300000000000004
44050,102900011006948,11.02
44050,102900011007969,5.3
44050,102900011008522,5.04
44050,102900011009246,7.64
44050,102900011009444,4.5
44050,102900011009970,4.7699999999999996
44050,102900011011546,2.13
44050,102900011012994,2.94
44050,102900011013274,3.75
44050,102900051000944,22
44050,102900051004294,4.9800000000000004
44050,102900051010455,4.6900000000000004
44050,106956146480197,2.0499999999999998
44051,102900005115762,3.85
44051,102900005115779,6.92
44051,102900005115786,2.97
44051,102900005115793,9.2100000000000009
44051,102900005115823,4.7300000000000004
44051,102900005115908,4.54
44051,102900005115960,2
44051,102900005115984,5.31
44051,102900005116233,11.87
44051,102900005116257,2
44051,102900005116509,3.38
44051,102900005116530,13
44051,102900005116547,5.38
44051,102900005116714,8.68
44051,102900005116790,3.75
44051,102900005116899,7.2
44051,102900005116912,7.8
44051,102900005116943,11.52
44051,102900005117056,6.28
44051,102900005118817,10.45
44051,102900005118824,6.41
44051,102900005118831,4.1100000000000003
44051,102900005119944,9.9499999999999993
44051,102900005119975,3.6
44051,102900005123880,3.01
44051,102900005125808,6.57
44051,102900005125815,5.15
44051,102900011000175,4.7300000000000004
44051,102900011000328,5.52
44051,102900011001219,8.44
44051,102900011001806,3.31
44051,102900011001813,1.73
44051,102900011006948,11
44051,102900011007969,5.3
44051,102900011008522,5.04
44051,102900011009246,7.59
44051,102900011009444,3.99
44051,102900011009970,4.5599999999999996
44051,102900011011546,2.1
44051,102900011012994,2.94
44051,102900011013274,3.75
44051,102900051000944,22
44051,102900051004294,5.08
44051,102900051010455,4.6900000000000004
44051,106956146480197,2.0499999999999998
44052,102900005115762,3.92
44052,102900005115779,6.92
44052,102900005115786,2.9
44052,102900005115793,9.23
44052,102900005115823,4.46
44052,102900005115885,15
44052,102900005115908,4.53
44052,102900005115960,2
44052,102900005115984,5.31
44052,102900005116219,12.07
44052,102900005116226,4.2300000000000004
44052,102900005116233,11.36
44052,102900005116257,2
44052,102900005116509,3.45
44052,102900005116530,12.07
44052,102900005116547,5.34
44052,102900005116714,10.18
44052,102900005116790,3.53
