prod_code,w_date,w_price
102900011033586,2020-07-04,11.98
102900011033906,2020-07-04,2.04
102900011033920,2020-07-04,4.4
102900011034200,2020-07-04,0.84
102900011034217,2020-07-04,5.11
102900011034224,2020-07-04,0.59
102900011034231,2020-07-04,0.94
102900011034316,2020-07-04,4.21
102900011034323,2020-07-04,15.7
102900011034354,2020-07-04,3.3
102900011035481,2020-07-04,5.1
102900011035764,2020-07-04,4.36
102900011035771,2020-07-04,3.5
102900011035849,2020-07-04,4.17
102900011036686,2020-07-04,3.25
102900051000890,2020-07-04,3.99
102900051009220,2020-07-04,5.39
102900051010455,2020-07-04,4.63
102900051010790,2020-07-04,10
106971563780002,2020-07-04,2.87
106972776821582,2020-07-04,3.23
102900005116714,2020-07-04,9.27
102900011000632,2020-07-04,7.29
102900011009970,2020-07-04,4.71
102900011033913,2020-07-04,12.27
102900011034026,2020-07-04,4.64
102900005116042,2020-07-04,7
102900005116899,2020-07-04,9
102900005118824,2020-07-04,5.41
102900011001561,2020-07-04,1.44
102900011001691,2020-07-04,8.18
102900011007969,2020-07-04,5.3
102900011009277,2020-07-04,4.48
102900011010891,2020-07-04,10.22
102900011018132,2020-07-04,9.76
102900011021842,2020-07-04,7.5
102900011023976,2020-07-04,4.26
102900011024010,2020-07-04,15
102900011032114,2020-07-04,4.28
102900011032732,2020-07-04,9.68
102900011034569,2020-07-04,8.5
102900011035511,2020-07-04,4.8
102900011035962,2020-07-04,6.05
102900051000944,2020-07-04,25.48
102900051006229,2020-07-04,2.88
102900005116257,2020-07-04,3.94
102900005116509,2020-07-04,1.98
102900011000335,2020-07-04,6.11
102900011009444,2020-07-04,8.1
102900011016909,2020-07-04,10.17
102900011022764,2020-07-04,10.32
102900011033975,2020-07-04,3.81
102900011033982,2020-07-04,5.06
102900011033999,2020-07-04,6.19
102900051000463,2020-07-04,5.54
102900005116219,2020-07-04,8.43
102900005116226,2020-07-04,4.41
102900005116233,2020-07-04,5.42
102900005116905,2020-07-04,10
102900005116943,2020-07-04,5.9
102900005117056,2020-07-04,5.16
102900005117209,2020-07-04,7.43
102900005119968,2020-07-04,4.15
102900005123880,2020-07-04,7.23
102900005125808,2020-07-04,12.08
102900011000328,2020-07-04,6
102900011000861,2020-07-04,7.2
102900011001219,2020-07-04,7.37
102900011009772,2020-07-04,20
102900011016701,2020-07-04,6.64
102900011022030,2020-07-04,2.4
102900011023648,2020-07-04,0.33
102900011027479,2020-07-04,4.78
102900011028407,2020-07-04,7.04
102900011029176,2020-07-04,4.52
102900011029275,2020-07-04,13
102900011029299,2020-07-04,13
102900011029305,2020-07-04,16.94
102900011031100,2020-07-04,4.54
102900011031582,2020-07-04,1.42
102900011031735,2020-07-04,2.8
102900011031742,2020-07-04,1.65
102900011031759,2020-07-04,2.56
102900011032022,2020-07-04,2.26
102900011032145,2020-07-04,1.55
102900011032206,2020-07-04,2.54
102900011032213,2020-07-04,4.36
102900011032220,2020-07-04,5.7
102900011032237,2020-07-04,2.78
102900011032244,2020-07-04,3.46
102900011032251,2020-07-04,2.39
102900011032343,2020-07-04,9.14
102900011032350,2020-07-04,6.98
102900011032367,2020-07-04,11.83
102900011032848,2020-07-04,2.29
102900011034262,2020-07-04,1.42
102900011034439,2020-07-04,2.42
102900011035078,2020-07-04,8.69
102900011036242,2020-07-04,2.72
102900051004294,2020-07-04,6.09
102900005115250,2020-07-04,14
102900005116530,2020-07-04,12
102900005116547,2020-07-04,4.05
102900005116837,2020-07-04,8
102900005116912,2020-07-04,7.79
102900005117353,2020-07-04,1
102900005119098,2020-07-04,14.74
102900005119104,2020-07-04,2.5
102900005119944,2020-07-04,10.08
102900005125815,2020-07-04,6
102900011001806,2020-07-04,3.1
102900011001813,2020-07-04,1.63
102900011007044,2020-07-04,2.58
102900011008577,2020-07-04,4.36
102900011009246,2020-07-04,7.64
102900011010563,2020-07-04,80
102900011011058,2020-07-04,65.98
102900011011546,2020-07-04,1.7
102900011011669,2020-07-04,9.95
102900011011782,2020-07-04,2.5
102900011012482,2020-07-04,5.62
102900011012871,2020-07-04,65.41
102900011012994,2020-07-04,2.94
102900011013274,2020-07-04,3.75
102900011018095,2020-07-04,4.14
102900011021675,2020-07-04,40.67
102900011021699,2020-07-04,16.26
102900011023075,2020-07-04,3
102900011026793,2020-07-04,2.95
102900011030561,2020-07-04,12.58
102900011030608,2020-07-04,6.32
102900011030615,2020-07-04,10.52
102900011030622,2020-07-04,14.32
102900011030639,2020-07-04,15.51
102900011030912,2020-07-04,5.06
102900011030929,2020-07-04,1.48
102900011031599,2020-07-04,1.44
102900011031841,2020-07-04,5.21
102900011031858,2020-07-04,0.1
102900011031926,2020-07-04,2.26
102900011031995,2020-07-04,1.61
102900011032619,2020-07-04,11.18
102900011032626,2020-07-04,7.35
102900011032633,2020-07-04,8.15
102900011032640,2020-07-04,9.68
102900011033937,2020-07-04,4.69
102900011033944,2020-07-04,6.51
102900011033968,2020-07-04,12.6
102900011034330,2020-07-04,3.6
102900011034538,2020-07-04,3.25
102900011034705,2020-07-04,6.7
102900011035740,2020-07-04,7.11
102900011035788,2020-07-04,2.72
102900011036068,2020-07-04,2.85
102900011036266,2020-07-04,3.39
102900051009336,2020-07-04,16.87
106930274220092,2020-07-04,2.1
106930274620090,2020-07-04,2.8
106931885000035,2020-07-04,7.89
106931885000356,2020-07-04,8.14
106949711300068,2020-07-04,2.46
106949711300167,2020-07-04,1.97
106949711300259,2020-07-04,2.58
106956146480197,2020-07-04,2.07
106956146480203,2020-07-04,1.96
106957634300010,2020-07-04,1.5
106957634300058,2020-07-04,1.7
106958851400125,2020-07-04,2.58
106971533450003,2020-07-04,2.67
106971533455008,2020-07-04,2
106973223300667,2020-07-04,5
106973990980123,2020-07-04,1.5
102900005115168,2020-07-05,3
102900005115199,2020-07-05,32.54
102900005115625,2020-07-05,2.6
102900005115748,2020-07-05,1.64
102900005115762,2020-07-05,3.48
102900005115779,2020-07-05,5.77
102900005115786,2020-07-05,3.45
102900005115793,2020-07-05,10
102900005115816,2020-07-05,4.59
102900005115823,2020-07-05,6.56
102900005115854,2020-07-05,2.53
102900005115861,2020-07-05,2.01
102900005115878,2020-07-05,7.6
102900005115885,2020-07-05,15
102900005115908,2020-07-05,4.04
102900005115946,2020-07-05,4.31
102900005115960,2020-07-05,2.2
102900005115977,2020-07-05,3.16
102900005115984,2020-07-05,3.75
102900005116639,2020-07-05,8.09
102900005116776,2020-07-05,1
102900005116790,2020-07-05,4.105
102900005116806,2020-07-05,1.01
102900005118572,2020-07-05,3.6
102900005118817,2020-07-05,7.88
102900005118831,2020-07-05,4.1
102900005119975,2020-07-05,3.6
102900005122654,2020-07-05,10.23
102900005128748,2020-07-05,5
102900011000175,2020-07-05,4.7
102900011000571,2020-07-05,2
102900011002414,2020-07-05,6.01
102900011006689,2020-07-05,7.03
102900011006948,2020-07-05,10.03
102900011006955,2020-07-05,5
102900011007464,2020-07-05,9.18
102900011007471,2020-07-05,9.11
102900011007495,2020-07-05,3.93
102900011008133,2020-07-05,14.98
102900011008164,2020-07-05,4.68
102900011008485,2020-07-05,3.93
102900011008492,2020-07-05,4.31
102900011008515,2020-07-05,5.63
102900011008522,2020-07-05,4.44
102900011008676,2020-07-05,4
102900011015384,2020-07-05,30.8
102900011015391,2020-07-05,2
102900011021644,2020-07-05,4.7
102900011022849,2020-07-05,2.4
102900011022924,2020-07-05,1.4
102900011023464,2020-07-05,5.02
102900011026502,2020-07-05,11
102900011026618,2020-07-05,2.41
102900011027462,2020-07-05,5.52
102900011027615,2020-07-05,6.3
102900011029688,2020-07-05,3.6
102900011030042,2020-07-05,1.95
102900011030059,2020-07-05,2.38
102900011030097,2020-07-05,2.64
102900011030103,2020-07-05,0.86
102900011030110,2020-07-05,1.33
102900011030134,2020-07-05,1.15
102900011030141,2020-07-05,1.14
102900011030158,2020-07-05,0.99
102900011030400,2020-07-05,73.5
102900011030417,2020-07-05,141
102900011030905,2020-07-05,1.46
102900011031216,2020-07-05,6.11
102900011032176,2020-07-05,1.83
102900011032282,2020-07-05,2.5
102900011032480,2020-07-05,25.96
102900011032589,2020-07-05,4.02
102900011032787,2020-07-05,6.93
102900011033081,2020-07-05,3.24
102900011033173,2020-07-05,11.14
102900011033234,2020-07-05,2.15
102900011033241,2020-07-05,2.32
102900011033531,2020-07-05,12
102900011033562,2020-07-05,11.98
102900011033586,2020-07-05,11.98
102900011033906,2020-07-05,2.04
102900011033920,2020-07-05,4.4
102900011034200,2020-07-05,0.84
102900011034217,2020-07-05,5.11
102900011034224,2020-07-05,0.59
102900011034231,2020-07-05,0.94
102900011034316,2020-07-05,4.21
102900011034323,2020-07-05,15.7
102900011034354,2020-07-05,3.3
102900011035481,2020-07-05,5.1
102900011035764,2020-07-05,4.36
102900011035771,2020-07-05,3.5
102900011035849,2020-07-05,4.17
102900011036686,2020-07-05,3.25
102900051000890,2020-07-05,3.99
102900051009220,2020-07-05,5.39
102900051010455,2020-07-05,4.75
102900051010790,2020-07-05,10
106971563780002,2020-07-05,2.87
106972776821582,2020-07-05,3.23
102900005116714,2020-07-05,9.47
102900011000632,2020-07-05,7.29
102900011009970,2020-07-05,4.93
102900011033913,2020-07-05,12.27
102900011034026,2020-07-05,4.64
102900005116042,2020-07-05,7
102900005116899,2020-07-05,9
102900005118824,2020-07-05,5.42
102900011001561,2020-07-05,1.44
102900011001691,2020-07-05,8.18
102900011007969,2020-07-05,5.3
102900011009277,2020-07-05,4.48
102900011010891,2020-07-05,10.22
102900011018132,2020-07-05,9.76
102900011021842,2020-07-05,7.5
102900011023976,2020-07-05,4.26
102900011024010,2020-07-05,15
102900011032114,2020-07-05,4.28
102900011032732,2020-07-05,9.68
102900011034569,2020-07-05,8.5
102900011035511,2020-07-05,4.8
102900011035962,2020-07-05,6.05
102900051000944,2020-07-05,25.30125
102900051006229,2020-07-05,2.88
102900005116257,2020-07-05,4.24
102900005116509,2020-07-05,2.04
102900011000335,2020-07-05,6.11
102900011009444,2020-07-05,8.1
102900011016909,2020-07-05,10.17
102900011022764,2020-07-05,10.32
102900011033975,2020-07-05,3.81
102900011033982,2020-07-05,5.06
102900011033999,2020-07-05,6.19
102900051000463,2020-07-05,5.54
102900005116219,2020-07-05,8.43
102900005116226,2020-07-05,4.35
102900005116233,2020-07-05,5.44
102900005116905,2020-07-05,10
102900005116943,2020-07-05,5.83
102900005117056,2020-07-05,5.16
102900005117209,2020-07-05,8.35
102900005119968,2020-07-05,4.15
102900005123880,2020-07-05,7.23
102900005125808,2020-07-05,11.67
102900011000328,2020-07-05,7.95
102900011000861,2020-07-05,7.2
102900011001219,2020-07-05,7.3
102900011009772,2020-07-05,20
102900011016701,2020-07-05,6.64
102900011022030,2020-07-05,2.4
102900011023648,2020-07-05,0.33
102900011027479,2020-07-05,4.78
102900011028407,2020-07-05,7.04
102900011029176,2020-07-05,4.52
102900011029275,2020-07-05,13
102900011029299,2020-07-05,13
102900011029305,2020-07-05,16.94
102900011031100,2020-07-05,4.54
102900011031582,2020-07-05,1.42
102900011031735,2020-07-05,2.8
102900011031742,2020-07-05,1.65
102900011031759,2020-07-05,2.56
102900011032022,2020-07-05,2.26
102900011032145,2020-07-05,1.55
102900011032206,2020-07-05,2.54
102900011032213,2020-07-05,4.36
102900011032220,2020-07-05,5.7
102900011032237,2020-07-05,2.78
102900011032244,2020-07-05,3.46
102900011032251,2020-07-05,2.39
102900011032343,2020-07-05,9.14
102900011032350,2020-07-05,6.98
102900011032367,2020-07-05,11.83
102900011032848,2020-07-05,2.29
102900011034262,2020-07-05,1.42
102900011034439,2020-07-05,2.42
102900011035078,2020-07-05,8.69
102900011036242,2020-07-05,2.72
102900051004294,2020-07-05,6.3
102900005115250,2020-07-05,14
102900005116530,2020-07-05,12
102900005116547,2020-07-05,4.05
102900005116837,2020-07-05,8
102900005116912,2020-07-05,7.9
102900005117353,2020-07-05,1
102900005119098,2020-07-05,14.74
102900005119104,2020-07-05,2.5
102900005119944,2020-07-05,10.085
102900005125815,2020-07-05,6.16
102900011001806,2020-07-05,3.1
102900011001813,2020-07-05,1.63
102900011007044,2020-07-05,2.58
102900011008577,2020-07-05,4.36
102900011009246,2020-07-05,7.64
102900011010563,2020-07-05,80
102900011011058,2020-07-05,65.98
102900011011546,2020-07-05,1.7
102900011011669,2020-07-05,9.95
102900011011782,2020-07-05,2.5
102900011012482,2020-07-05,5.62
102900011012871,2020-07-05,65.41
102900011012994,2020-07-05,2.94
102900011013274,2020-07-05,3.75
102900011018095,2020-07-05,4.14
102900011021675,2020-07-05,40.67
102900011021699,2020-07-05,16.26
102900011023075,2020-07-05,3
102900011026793,2020-07-05,2.95
102900011030561,2020-07-05,12.58
102900011030608,2020-07-05,6.32
102900011030615,2020-07-05,10.52
102900011030622,2020-07-05,14.32
102900011030639,2020-07-05,15.51
102900011030912,2020-07-05,5.06
102900011030929,2020-07-05,1.48
102900011031599,2020-07-05,1.44
102900011031841,2020-07-05,5.21
102900011031858,2020-07-05,0.1
102900011031926,2020-07-05,2.26
102900011031995,2020-07-05,1.61
102900011032619,2020-07-05,11.18
102900011032626,2020-07-05,7.35
102900011032633,2020-07-05,8.15
102900011032640,2020-07-05,9.68
102900011033937,2020-07-05,4.69
102900011033944,2020-07-05,6.51
102900011033968,2020-07-05,12.6
102900011034330,2020-07-05,3.6
102900011034538,2020-07-05,3.25
102900011034705,2020-07-05,6.7
102900011035740,2020-07-05,7.11
102900011035788,2020-07-05,2.72
102900011036068,2020-07-05,2.85
102900011036266,2020-07-05,3.39
102900051009336,2020-07-05,16.87
106930274220092,2020-07-05,2.1
106930274620090,2020-07-05,2.8
106931885000035,2020-07-05,7.89
106931885000356,2020-07-05,8.14
106949711300068,2020-07-05,2.46
106949711300167,2020-07-05,1.97
106949711300259,2020-07-05,2.58
106956146480197,2020-07-05,2.07
106956146480203,2020-07-05,1.96
106957634300010,2020-07-05,1.5
106957634300058,2020-07-05,1.7
106958851400125,2020-07-05,2.58
106971533450003,2020-07-05,2.67
106971533455008,2020-07-05,2
106973223300667,2020-07-05,5
106973990980123,2020-07-05,1.5
102900005115168,2020-07-06,3
102900005115199,2020-07-06,32.54
102900005115625,2020-07-06,2.6
102900005115748,2020-07-06,1.64
102900005115762,2020-07-06,3.35
102900005115779,2020-07-06,6.48
102900005115786,2020-07-06,3.18
102900005115793,2020-07-06,9.23
102900005115816,2020-07-06,4.59
102900005115823,2020-07-06,6.25
102900005115854,2020-07-06,2.53
102900005115861,2020-07-06,2.01
102900005115878,2020-07-06,7.6
102900005115885,2020-07-06,15
102900005115908,2020-07-06,4.55
102900005115946,2020-07-06,4.21
102900005115960,2020-07-06,2.2
102900005115977,2020-07-06,3.16
102900005115984,2020-07-06,3.65
102900005116639,2020-07-06,8.09
102900005116776,2020-07-06,1
102900005116790,2020-07-06,4.2
102900005116806,2020-07-06,1.01
102900005118572,2020-07-06,3.6
102900005118817,2020-07-06,7.88
102900005118831,2020-07-06,4.06
102900005119975,2020-07-06,3.6
102900005122654,2020-07-06,10.23
102900005128748,2020-07-06,5
102900011000175,2020-07-06,4.7
102900011000571,2020-07-06,2
102900011002414,2020-07-06,6.01
102900011006689,2020-07-06,5.675
102900011006948,2020-07-06,9.17
102900011006955,2020-07-06,5
102900011007464,2020-07-06,9.18
102900011007471,2020-07-06,9.11
102900011007495,2020-07-06,3.93
102900011008133,2020-07-06,14.98
102900011008164,2020-07-06,4.68
102900011008485,2020-07-06,3.93
102900011008492,2020-07-06,4.31
102900011008515,2020-07-06,5.63
102900011008522,2020-07-06,4.44
102900011008676,2020-07-06,4
102900011015384,2020-07-06,30.8
102900011015391,2020-07-06,2
102900011021644,2020-07-06,4.7
102900011022849,2020-07-06,2.4
102900011022924,2020-07-06,1.4
102900011023464,2020-07-06,5.02
102900011026502,2020-07-06,11
102900011026618,2020-07-06,2.41
102900011027462,2020-07-06,5.52
102900011027615,2020-07-06,6.3
102900011029688,2020-07-06,3.6
102900011030042,2020-07-06,1.95
102900011030059,2020-07-06,2.38
102900011030097,2020-07-06,2.64
102900011030103,2020-07-06,0.86
102900011030110,2020-07-06,1.33
102900011030134,2020-07-06,1.15
102900011030141,2020-07-06,1.14
102900011030158,2020-07-06,0.99
102900011030400,2020-07-06,73.5
102900011030417,2020-07-06,141
102900011030905,2020-07-06,1.46
102900011031216,2020-07-06,6.11
102900011032176,2020-07-06,1.83
102900011032282,2020-07-06,2.5
102900011032480,2020-07-06,25.96
102900011032589,2020-07-06,4.02
102900011032787,2020-07-06,6.93
102900011033081,2020-07-06,3.24
102900011033173,2020-07-06,11.14
102900011033234,2020-07-06,2.15
102900011033241,2020-07-06,2.32
102900011033531,2020-07-06,12
102900011033562,2020-07-06,11.98
102900011033586,2020-07-06,11.98
102900011033906,2020-07-06,2.04
102900011033920,2020-07-06,4.4
102900011034200,2020-07-06,0.84
102900011034217,2020-07-06,5.11
102900011034224,2020-07-06,0.59
102900011034231,2020-07-06,0.94
102900011034316,2020-07-06,4.21
102900011034323,2020-07-06,15.7
102900011034354,2020-07-06,3.3
102900011035481,2020-07-06,5.1
102900011035764,2020-07-06,4.36
102900011035771,2020-07-06,3.5
102900011035849,2020-07-06,4.17
102900011036686,2020-07-06,3.25
102900051000890,2020-07-06,3.99
102900051009220,2020-07-06,5.39
102900051010455,2020-07-06,5.31
102900051010790,2020-07-06,10
106971563780002,2020-07-06,2.87
106972776821582,2020-07-06,3.23
102900005116714,2020-07-06,9.48
102900011000632,2020-07-06,7.29
102900011009970,2020-07-06,5.6
102900011033913,2020-07-06,12.27
102900011034026,2020-07-06,4.64
102900005116042,2020-07-06,7
102900005116899,2020-07-06,9
102900005118824,2020-07-06,5.45
102900011001561,2020-07-06,1.44
102900011001691,2020-07-06,8.18
102900011007969,2020-07-06,5.3
102900011009277,2020-07-06,4.48
102900011010891,2020-07-06,10.22
102900011018132,2020-07-06,9.76
102900011021842,2020-07-06,7.5
102900011023976,2020-07-06,4.26
102900011024010,2020-07-06,15
102900011032114,2020-07-06,4.28
102900011032732,2020-07-06,9.68
102900011034569,2020-07-06,8.5
102900011035511,2020-07-06,4.8
102900011035962,2020-07-06,6.05
102900051000944,2020-07-06,25.1225
102900051006229,2020-07-06,2.88
102900005116257,2020-07-06,4.49
102900005116509,2020-07-06,2.05
102900011000335,2020-07-06,6.11
102900011009444,2020-07-06,5.27
102900011016909,2020-07-06,10.17
102900011022764,2020-07-06,10.32
102900011033975,2020-07-06,3.81
102900011033982,2020-07-06,5.06
102900011033999,2020-07-06,6.19
102900051000463,2020-07-06,5.54
102900005116219,2020-07-06,8.43
102900005116226,2020-07-06,4.41
102900005116233,2020-07-06,5.41
102900005116905,2020-07-06,10
102900005116943,2020-07-06,5.82
102900005117056,2020-07-06,4.98
102900005117209,2020-07-06,8.44
102900005119968,2020-07-06,4.15
102900005123880,2020-07-06,7.38
102900005125808,2020-07-06,11.68
102900011000328,2020-07-06,8.16
102900011000861,2020-07-06,7.2
102900011001219,2020-07-06,8.05
102900011009772,2020-07-06,20
102900011016701,2020-07-06,6.64
102900011022030,2020-07-06,2.4
102900011023648,2020-07-06,0.33
102900011027479,2020-07-06,4.78
102900011028407,2020-07-06,7.04
102900011029176,2020-07-06,4.52
102900011029275,2020-07-06,13
102900011029299,2020-07-06,13
102900011029305,2020-07-06,16.94
102900011031100,2020-07-06,4.54
102900011031582,2020-07-06,1.42
102900011031735,2020-07-06,2.8
102900011031742,2020-07-06,1.65
102900011031759,2020-07-06,2.56
102900011032022,2020-07-06,2.26
102900011032145,2020-07-06,1.55
102900011032206,2020-07-06,2.54
